"","DateRep","day","month","year","Cases","Deaths","Countries.and.territories","geoId","countryterritoryCode","popData2018","continentExp","t"
"118","31/12/2019",31,12,2019,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2019.99726027397
"117","01/01/2020",1,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020
"116","02/01/2020",2,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.00273224044
"115","03/01/2020",3,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.00546448087
"114","04/01/2020",4,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.00819672131
"113","05/01/2020",5,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.01092896175
"112","06/01/2020",6,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.01366120219
"111","07/01/2020",7,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.01639344262
"110","08/01/2020",8,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.01912568306
"109","09/01/2020",9,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.0218579235
"108","10/01/2020",10,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.02459016393
"107","11/01/2020",11,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.02732240437
"106","12/01/2020",12,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.03005464481
"105","13/01/2020",13,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.03278688525
"104","14/01/2020",14,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.03551912568
"103","15/01/2020",15,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.03825136612
"102","16/01/2020",16,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.04098360656
"101","17/01/2020",17,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.04371584699
"100","18/01/2020",18,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.04644808743
"99","19/01/2020",19,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.04918032787
"98","20/01/2020",20,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.05191256831
"97","21/01/2020",21,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.05464480874
"96","22/01/2020",22,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.05737704918
"95","23/01/2020",23,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.06010928962
"94","24/01/2020",24,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.06284153005
"93","25/01/2020",25,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.06557377049
"92","26/01/2020",26,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.06830601093
"91","27/01/2020",27,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.07103825137
"90","28/01/2020",28,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.0737704918
"89","29/01/2020",29,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.07650273224
"88","30/01/2020",30,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.07923497268
"87","31/01/2020",31,1,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.08196721311
"86","01/02/2020",1,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.08469945355
"85","02/02/2020",2,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.08743169399
"84","03/02/2020",3,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.09016393443
"83","04/02/2020",4,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.09289617486
"82","05/02/2020",5,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.0956284153
"81","06/02/2020",6,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.09836065574
"80","07/02/2020",7,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.10109289617
"79","08/02/2020",8,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.10382513661
"78","09/02/2020",9,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.10655737705
"77","10/02/2020",10,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.10928961749
"76","11/02/2020",11,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.11202185792
"75","12/02/2020",12,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.11475409836
"74","13/02/2020",13,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.1174863388
"73","14/02/2020",14,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.12021857923
"72","15/02/2020",15,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.12295081967
"71","16/02/2020",16,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.12568306011
"70","17/02/2020",17,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.12841530055
"69","18/02/2020",18,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.13114754098
"68","19/02/2020",19,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.13387978142
"67","20/02/2020",20,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.13661202186
"66","21/02/2020",21,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.1393442623
"65","22/02/2020",22,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.14207650273
"64","23/02/2020",23,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.14480874317
"63","24/02/2020",24,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.14754098361
"62","25/02/2020",25,2,2020,1,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.15027322404
"61","26/02/2020",26,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.15300546448
"60","27/02/2020",27,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.15573770492
"59","28/02/2020",28,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.15846994536
"58","29/02/2020",29,2,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.16120218579
"57","01/03/2020",1,3,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.16393442623
"56","02/03/2020",2,3,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.16666666667
"55","08/03/2020",8,3,2020,3,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.18306010929
"54","11/03/2020",11,3,2020,3,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.1912568306
"53","15/03/2020",15,3,2020,3,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.20218579235
"52","16/03/2020",16,3,2020,6,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.20491803279
"51","17/03/2020",17,3,2020,5,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.20765027322
"50","18/03/2020",18,3,2020,1,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.21038251366
"49","19/03/2020",19,3,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.2131147541
"48","20/03/2020",20,3,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.21584699454
"47","21/03/2020",21,3,2020,2,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.21857923497
"46","22/03/2020",22,3,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.22131147541
"45","23/03/2020",23,3,2020,10,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.22404371585
"44","24/03/2020",24,3,2020,6,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.22677595628
"43","25/03/2020",25,3,2020,2,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.22950819672
"42","26/03/2020",26,3,2020,33,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.23224043716
"41","27/03/2020",27,3,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.2349726776
"40","28/03/2020",28,3,2020,16,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.23770491803
"39","29/03/2020",29,3,2020,15,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.24043715847
"38","30/03/2020",30,3,2020,8,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.24316939891
"37","31/03/2020",31,3,2020,27,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.24590163934
"36","01/04/2020",1,4,2020,25,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.24863387978
"35","02/04/2020",2,4,2020,26,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.25136612022
"34","03/04/2020",3,4,2020,43,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.25409836066
"33","04/04/2020",4,4,2020,0,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.25683060109
"32","05/04/2020",5,4,2020,35,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.25956284153
"31","06/04/2020",6,4,2020,29,2,"Afghanistan","AF","AFG",37172386,"Asia",2020.26229508197
"30","07/04/2020",7,4,2020,38,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.2650273224
"29","08/04/2020",8,4,2020,30,4,"Afghanistan","AF","AFG",37172386,"Asia",2020.26775956284
"28","09/04/2020",9,4,2020,56,3,"Afghanistan","AF","AFG",37172386,"Asia",2020.27049180328
"27","10/04/2020",10,4,2020,61,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.27322404372
"26","11/04/2020",11,4,2020,37,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.27595628415
"25","12/04/2020",12,4,2020,34,3,"Afghanistan","AF","AFG",37172386,"Asia",2020.27868852459
"24","13/04/2020",13,4,2020,52,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.28142076503
"23","14/04/2020",14,4,2020,58,3,"Afghanistan","AF","AFG",37172386,"Asia",2020.28415300546
"22","15/04/2020",15,4,2020,49,2,"Afghanistan","AF","AFG",37172386,"Asia",2020.2868852459
"21","16/04/2020",16,4,2020,70,2,"Afghanistan","AF","AFG",37172386,"Asia",2020.28961748634
"20","17/04/2020",17,4,2020,10,4,"Afghanistan","AF","AFG",37172386,"Asia",2020.29234972678
"19","18/04/2020",18,4,2020,51,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.29508196721
"18","19/04/2020",19,4,2020,63,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.29781420765
"17","20/04/2020",20,4,2020,88,3,"Afghanistan","AF","AFG",37172386,"Asia",2020.30054644809
"16","21/04/2020",21,4,2020,35,2,"Afghanistan","AF","AFG",37172386,"Asia",2020.30327868852
"15","22/04/2020",22,4,2020,61,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.30601092896
"14","23/04/2020",23,4,2020,84,4,"Afghanistan","AF","AFG",37172386,"Asia",2020.3087431694
"13","24/04/2020",24,4,2020,105,2,"Afghanistan","AF","AFG",37172386,"Asia",2020.31147540984
"12","25/04/2020",25,4,2020,70,1,"Afghanistan","AF","AFG",37172386,"Asia",2020.31420765027
"11","26/04/2020",26,4,2020,112,4,"Afghanistan","AF","AFG",37172386,"Asia",2020.31693989071
"10","27/04/2020",27,4,2020,68,10,"Afghanistan","AF","AFG",37172386,"Asia",2020.31967213115
"9","28/04/2020",28,4,2020,172,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.32240437158
"8","29/04/2020",29,4,2020,124,3,"Afghanistan","AF","AFG",37172386,"Asia",2020.32513661202
"7","30/04/2020",30,4,2020,122,0,"Afghanistan","AF","AFG",37172386,"Asia",2020.32786885246
"6","01/05/2020",1,5,2020,222,4,"Afghanistan","AF","AFG",37172386,"Asia",2020.3306010929
"5","02/05/2020",2,5,2020,164,4,"Afghanistan","AF","AFG",37172386,"Asia",2020.33333333333
"4","03/05/2020",3,5,2020,134,4,"Afghanistan","AF","AFG",37172386,"Asia",2020.33606557377
"3","04/05/2020",4,5,2020,235,13,"Afghanistan","AF","AFG",37172386,"Asia",2020.33879781421
"2","05/05/2020",5,5,2020,190,5,"Afghanistan","AF","AFG",37172386,"Asia",2020.34153005464
"1","06/05/2020",6,5,2020,330,5,"Afghanistan","AF","AFG",37172386,"Asia",2020.34426229508
"177","09/03/2020",9,3,2020,2,0,"Albania","AL","ALB",2866376,"Europe",2020.18579234973
"176","10/03/2020",10,3,2020,4,0,"Albania","AL","ALB",2866376,"Europe",2020.18852459016
"175","11/03/2020",11,3,2020,4,0,"Albania","AL","ALB",2866376,"Europe",2020.1912568306
"174","12/03/2020",12,3,2020,1,1,"Albania","AL","ALB",2866376,"Europe",2020.19398907104
"173","13/03/2020",13,3,2020,12,0,"Albania","AL","ALB",2866376,"Europe",2020.19672131148
"172","14/03/2020",14,3,2020,10,0,"Albania","AL","ALB",2866376,"Europe",2020.19945355191
"171","15/03/2020",15,3,2020,5,0,"Albania","AL","ALB",2866376,"Europe",2020.20218579235
"170","16/03/2020",16,3,2020,4,0,"Albania","AL","ALB",2866376,"Europe",2020.20491803279
"169","17/03/2020",17,3,2020,9,0,"Albania","AL","ALB",2866376,"Europe",2020.20765027322
"168","18/03/2020",18,3,2020,4,0,"Albania","AL","ALB",2866376,"Europe",2020.21038251366
"167","19/03/2020",19,3,2020,4,1,"Albania","AL","ALB",2866376,"Europe",2020.2131147541
"166","20/03/2020",20,3,2020,11,0,"Albania","AL","ALB",2866376,"Europe",2020.21584699454
"165","21/03/2020",21,3,2020,0,0,"Albania","AL","ALB",2866376,"Europe",2020.21857923497
"164","22/03/2020",22,3,2020,6,0,"Albania","AL","ALB",2866376,"Europe",2020.22131147541
"163","23/03/2020",23,3,2020,13,0,"Albania","AL","ALB",2866376,"Europe",2020.22404371585
"162","24/03/2020",24,3,2020,11,2,"Albania","AL","ALB",2866376,"Europe",2020.22677595628
"161","25/03/2020",25,3,2020,23,1,"Albania","AL","ALB",2866376,"Europe",2020.22950819672
"160","26/03/2020",26,3,2020,23,0,"Albania","AL","ALB",2866376,"Europe",2020.23224043716
"159","27/03/2020",27,3,2020,28,1,"Albania","AL","ALB",2866376,"Europe",2020.2349726776
"158","28/03/2020",28,3,2020,12,3,"Albania","AL","ALB",2866376,"Europe",2020.23770491803
"157","29/03/2020",29,3,2020,11,1,"Albania","AL","ALB",2866376,"Europe",2020.24043715847
"156","30/03/2020",30,3,2020,15,0,"Albania","AL","ALB",2866376,"Europe",2020.24316939891
"155","31/03/2020",31,3,2020,11,2,"Albania","AL","ALB",2866376,"Europe",2020.24590163934
"154","01/04/2020",1,4,2020,20,3,"Albania","AL","ALB",2866376,"Europe",2020.24863387978
"153","02/04/2020",2,4,2020,16,0,"Albania","AL","ALB",2866376,"Europe",2020.25136612022
"152","03/04/2020",3,4,2020,18,1,"Albania","AL","ALB",2866376,"Europe",2020.25409836066
"151","04/04/2020",4,4,2020,27,1,"Albania","AL","ALB",2866376,"Europe",2020.25683060109
"150","05/04/2020",5,4,2020,29,2,"Albania","AL","ALB",2866376,"Europe",2020.25956284153
"149","06/04/2020",6,4,2020,28,2,"Albania","AL","ALB",2866376,"Europe",2020.26229508197
"148","07/04/2020",7,4,2020,16,1,"Albania","AL","ALB",2866376,"Europe",2020.2650273224
"147","08/04/2020",8,4,2020,6,0,"Albania","AL","ALB",2866376,"Europe",2020.26775956284
"146","09/04/2020",9,4,2020,17,0,"Albania","AL","ALB",2866376,"Europe",2020.27049180328
"145","10/04/2020",10,4,2020,9,1,"Albania","AL","ALB",2866376,"Europe",2020.27322404372
"144","11/04/2020",11,4,2020,7,0,"Albania","AL","ALB",2866376,"Europe",2020.27595628415
"143","12/04/2020",12,4,2020,17,0,"Albania","AL","ALB",2866376,"Europe",2020.27868852459
"142","13/04/2020",13,4,2020,13,0,"Albania","AL","ALB",2866376,"Europe",2020.28142076503
"141","14/04/2020",14,4,2020,21,0,"Albania","AL","ALB",2866376,"Europe",2020.28415300546
"140","15/04/2020",15,4,2020,8,1,"Albania","AL","ALB",2866376,"Europe",2020.2868852459
"139","16/04/2020",16,4,2020,19,1,"Albania","AL","ALB",2866376,"Europe",2020.28961748634
"138","17/04/2020",17,4,2020,24,1,"Albania","AL","ALB",2866376,"Europe",2020.29234972678
"137","18/04/2020",18,4,2020,21,0,"Albania","AL","ALB",2866376,"Europe",2020.29508196721
"136","19/04/2020",19,4,2020,9,0,"Albania","AL","ALB",2866376,"Europe",2020.29781420765
"135","20/04/2020",20,4,2020,14,0,"Albania","AL","ALB",2866376,"Europe",2020.30054644809
"134","21/04/2020",21,4,2020,22,0,"Albania","AL","ALB",2866376,"Europe",2020.30327868852
"133","22/04/2020",22,4,2020,25,0,"Albania","AL","ALB",2866376,"Europe",2020.30601092896
"132","23/04/2020",23,4,2020,25,1,"Albania","AL","ALB",2866376,"Europe",2020.3087431694
"131","24/04/2020",24,4,2020,29,0,"Albania","AL","ALB",2866376,"Europe",2020.31147540984
"130","25/04/2020",25,4,2020,15,0,"Albania","AL","ALB",2866376,"Europe",2020.31420765027
"129","26/04/2020",26,4,2020,34,0,"Albania","AL","ALB",2866376,"Europe",2020.31693989071
"128","27/04/2020",27,4,2020,14,1,"Albania","AL","ALB",2866376,"Europe",2020.31967213115
"127","28/04/2020",28,4,2020,10,0,"Albania","AL","ALB",2866376,"Europe",2020.32240437158
"126","29/04/2020",29,4,2020,14,2,"Albania","AL","ALB",2866376,"Europe",2020.32513661202
"125","30/04/2020",30,4,2020,16,1,"Albania","AL","ALB",2866376,"Europe",2020.32786885246
"124","01/05/2020",1,5,2020,7,0,"Albania","AL","ALB",2866376,"Europe",2020.3306010929
"123","02/05/2020",2,5,2020,9,0,"Albania","AL","ALB",2866376,"Europe",2020.33333333333
"122","03/05/2020",3,5,2020,7,0,"Albania","AL","ALB",2866376,"Europe",2020.33606557377
"121","04/05/2020",4,5,2020,6,0,"Albania","AL","ALB",2866376,"Europe",2020.33879781421
"120","05/05/2020",5,5,2020,8,0,"Albania","AL","ALB",2866376,"Europe",2020.34153005464
"119","06/05/2020",6,5,2020,17,0,"Albania","AL","ALB",2866376,"Europe",2020.34426229508
"300","31/12/2019",31,12,2019,0,0,"Algeria","DZ","DZA",42228429,"Africa",2019.99726027397
"299","01/01/2020",1,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020
"298","02/01/2020",2,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.00273224044
"297","03/01/2020",3,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.00546448087
"296","04/01/2020",4,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.00819672131
"295","05/01/2020",5,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.01092896175
"294","06/01/2020",6,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.01366120219
"293","07/01/2020",7,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.01639344262
"292","08/01/2020",8,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.01912568306
"291","09/01/2020",9,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.0218579235
"290","10/01/2020",10,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.02459016393
"289","11/01/2020",11,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.02732240437
"288","12/01/2020",12,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.03005464481
"287","13/01/2020",13,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.03278688525
"286","14/01/2020",14,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.03551912568
"285","15/01/2020",15,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.03825136612
"284","16/01/2020",16,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.04098360656
"283","17/01/2020",17,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.04371584699
"282","18/01/2020",18,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.04644808743
"281","19/01/2020",19,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.04918032787
"280","20/01/2020",20,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.05191256831
"279","21/01/2020",21,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.05464480874
"278","22/01/2020",22,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.05737704918
"277","23/01/2020",23,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.06010928962
"276","24/01/2020",24,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.06284153005
"275","25/01/2020",25,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.06557377049
"274","26/01/2020",26,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.06830601093
"273","27/01/2020",27,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.07103825137
"272","28/01/2020",28,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.0737704918
"271","29/01/2020",29,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.07650273224
"270","30/01/2020",30,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.07923497268
"269","31/01/2020",31,1,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.08196721311
"268","01/02/2020",1,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.08469945355
"267","02/02/2020",2,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.08743169399
"266","03/02/2020",3,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.09016393443
"265","04/02/2020",4,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.09289617486
"264","05/02/2020",5,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.0956284153
"263","06/02/2020",6,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.09836065574
"262","07/02/2020",7,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.10109289617
"261","08/02/2020",8,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.10382513661
"260","09/02/2020",9,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.10655737705
"259","10/02/2020",10,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.10928961749
"258","11/02/2020",11,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.11202185792
"257","12/02/2020",12,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.11475409836
"256","13/02/2020",13,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.1174863388
"255","14/02/2020",14,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.12021857923
"254","15/02/2020",15,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.12295081967
"253","16/02/2020",16,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.12568306011
"252","17/02/2020",17,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.12841530055
"251","18/02/2020",18,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.13114754098
"250","19/02/2020",19,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.13387978142
"249","20/02/2020",20,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.13661202186
"248","21/02/2020",21,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.1393442623
"247","22/02/2020",22,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.14207650273
"246","23/02/2020",23,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.14480874317
"245","24/02/2020",24,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.14754098361
"244","25/02/2020",25,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.15027322404
"243","26/02/2020",26,2,2020,1,0,"Algeria","DZ","DZA",42228429,"Africa",2020.15300546448
"242","27/02/2020",27,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.15573770492
"241","28/02/2020",28,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.15846994536
"240","29/02/2020",29,2,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.16120218579
"239","01/03/2020",1,3,2020,2,0,"Algeria","DZ","DZA",42228429,"Africa",2020.16393442623
"238","02/03/2020",2,3,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.16666666667
"237","04/03/2020",4,3,2020,2,0,"Algeria","DZ","DZA",42228429,"Africa",2020.17213114754
"236","05/03/2020",5,3,2020,7,0,"Algeria","DZ","DZA",42228429,"Africa",2020.17486338798
"235","06/03/2020",6,3,2020,5,0,"Algeria","DZ","DZA",42228429,"Africa",2020.17759562842
"234","09/03/2020",9,3,2020,3,0,"Algeria","DZ","DZA",42228429,"Africa",2020.18579234973
"233","12/03/2020",12,3,2020,0,0,"Algeria","DZ","DZA",42228429,"Africa",2020.19398907104
"232","13/03/2020",13,3,2020,5,1,"Algeria","DZ","DZA",42228429,"Africa",2020.19672131148
"231","14/03/2020",14,3,2020,1,1,"Algeria","DZ","DZA",42228429,"Africa",2020.19945355191
"230","15/03/2020",15,3,2020,11,0,"Algeria","DZ","DZA",42228429,"Africa",2020.20218579235
"229","16/03/2020",16,3,2020,11,2,"Algeria","DZ","DZA",42228429,"Africa",2020.20491803279
"228","17/03/2020",17,3,2020,10,0,"Algeria","DZ","DZA",42228429,"Africa",2020.20765027322
"227","18/03/2020",18,3,2020,2,1,"Algeria","DZ","DZA",42228429,"Africa",2020.21038251366
"226","19/03/2020",19,3,2020,12,1,"Algeria","DZ","DZA",42228429,"Africa",2020.2131147541
"225","20/03/2020",20,3,2020,18,1,"Algeria","DZ","DZA",42228429,"Africa",2020.21584699454
"224","21/03/2020",21,3,2020,12,3,"Algeria","DZ","DZA",42228429,"Africa",2020.21857923497
"223","22/03/2020",22,3,2020,37,5,"Algeria","DZ","DZA",42228429,"Africa",2020.22131147541
"222","23/03/2020",23,3,2020,62,2,"Algeria","DZ","DZA",42228429,"Africa",2020.22404371585
"221","24/03/2020",24,3,2020,29,0,"Algeria","DZ","DZA",42228429,"Africa",2020.22677595628
"220","25/03/2020",25,3,2020,34,2,"Algeria","DZ","DZA",42228429,"Africa",2020.22950819672
"219","26/03/2020",26,3,2020,38,2,"Algeria","DZ","DZA",42228429,"Africa",2020.23224043716
"218","27/03/2020",27,3,2020,65,4,"Algeria","DZ","DZA",42228429,"Africa",2020.2349726776
"217","28/03/2020",28,3,2020,42,1,"Algeria","DZ","DZA",42228429,"Africa",2020.23770491803
"216","29/03/2020",29,3,2020,45,3,"Algeria","DZ","DZA",42228429,"Africa",2020.24043715847
"215","30/03/2020",30,3,2020,57,2,"Algeria","DZ","DZA",42228429,"Africa",2020.24316939891
"214","31/03/2020",31,3,2020,73,4,"Algeria","DZ","DZA",42228429,"Africa",2020.24590163934
"213","01/04/2020",1,4,2020,132,9,"Algeria","DZ","DZA",42228429,"Africa",2020.24863387978
"212","02/04/2020",2,4,2020,131,14,"Algeria","DZ","DZA",42228429,"Africa",2020.25136612022
"211","03/04/2020",3,4,2020,139,5,"Algeria","DZ","DZA",42228429,"Africa",2020.25409836066
"210","04/04/2020",4,4,2020,185,42,"Algeria","DZ","DZA",42228429,"Africa",2020.25683060109
