"","DateRep","day","month","year","Cases","Deaths","Countries.and.territories","geoId","countryterritoryCode","popData2018","continentExp","t"
"5467","08/04/2020",8,4,2020,4003,254,"Germany","DE","DEU",82927922,"Europe",2020.26775956284
"5466","09/04/2020",9,4,2020,4974,246,"Germany","DE","DEU",82927922,"Europe",2020.27049180328
"5465","10/04/2020",10,4,2020,5323,266,"Germany","DE","DEU",82927922,"Europe",2020.27322404372
"5464","11/04/2020",11,4,2020,4133,171,"Germany","DE","DEU",82927922,"Europe",2020.27595628415
"5463","12/04/2020",12,4,2020,2821,129,"Germany","DE","DEU",82927922,"Europe",2020.27868852459
"5462","13/04/2020",13,4,2020,2537,126,"Germany","DE","DEU",82927922,"Europe",2020.28142076503
"5461","14/04/2020",14,4,2020,2082,170,"Germany","DE","DEU",82927922,"Europe",2020.28415300546
"5460","15/04/2020",15,4,2020,2486,285,"Germany","DE","DEU",82927922,"Europe",2020.2868852459
"5459","16/04/2020",16,4,2020,2866,315,"Germany","DE","DEU",82927922,"Europe",2020.28961748634
"5458","17/04/2020",17,4,2020,3380,299,"Germany","DE","DEU",82927922,"Europe",2020.29234972678
"5457","18/04/2020",18,4,2020,3609,242,"Germany","DE","DEU",82927922,"Europe",2020.29508196721
"5456","19/04/2020",19,4,2020,2458,184,"Germany","DE","DEU",82927922,"Europe",2020.29781420765
"5455","20/04/2020",20,4,2020,1775,110,"Germany","DE","DEU",82927922,"Europe",2020.30054644809
"5454","21/04/2020",21,4,2020,1785,194,"Germany","DE","DEU",82927922,"Europe",2020.30327868852
"5453","22/04/2020",22,4,2020,2237,281,"Germany","DE","DEU",82927922,"Europe",2020.30601092896
"5452","23/04/2020",23,4,2020,2352,215,"Germany","DE","DEU",82927922,"Europe",2020.3087431694
"5451","24/04/2020",24,4,2020,2337,227,"Germany","DE","DEU",82927922,"Europe",2020.31147540984
"5450","25/04/2020",25,4,2020,2055,179,"Germany","DE","DEU",82927922,"Europe",2020.31420765027
"5449","26/04/2020",26,4,2020,1737,140,"Germany","DE","DEU",82927922,"Europe",2020.31693989071
"5448","27/04/2020",27,4,2020,1018,110,"Germany","DE","DEU",82927922,"Europe",2020.31967213115
"5447","28/04/2020",28,4,2020,1144,163,"Germany","DE","DEU",82927922,"Europe",2020.32240437158
"5446","29/04/2020",29,4,2020,1304,202,"Germany","DE","DEU",82927922,"Europe",2020.32513661202
"5445","30/04/2020",30,4,2020,1478,173,"Germany","DE","DEU",82927922,"Europe",2020.32786885246
"5444","01/05/2020",1,5,2020,0,0,"Germany","DE","DEU",82927922,"Europe",2020.3306010929
"5443","02/05/2020",2,5,2020,2584,287,"Germany","DE","DEU",82927922,"Europe",2020.33333333333
"5442","03/05/2020",3,5,2020,793,74,"Germany","DE","DEU",82927922,"Europe",2020.33606557377
"5441","04/05/2020",4,5,2020,679,43,"Germany","DE","DEU",82927922,"Europe",2020.33879781421
"5440","05/05/2020",5,5,2020,685,139,"Germany","DE","DEU",82927922,"Europe",2020.34153005464
